,shelter_id,Species,found_lng,found_lat,outcome_lng,outcome_lat,distance_miles,found_address,outcome_address,geometry,annual_intake_2019,annual_intake_2020,annual_intake_2021,jurisdiction_size_sq_km,justidiction_state,jurisdiction_region,jurisdiction_pop_size,jurisdiction_pop_density_person_per_sq_km,year_date,month_date
9268,Dallas,Dog,-96.8282801,32.8422024,-96.8283046,32.8422061,0.00144784047181905,"6900 PROSPER ST, DALLAS TX 75209",6902 PROSPER ST DALLAS TX 75209 ,POINT (-96.8283046 32.8422061),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9269,Dallas,Dog,-96.6469838,32.7141291,-96.6470046,32.7145891,0.0317216056392507,"200 N TREGO CT, DALLAS TX 75217",216 N TREGO CT DALLAS TX 75217 ,POINT (-96.6470046 32.7145891),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9270,Dallas,Dog,-96.8244339,32.6784846,-96.8254069,32.6790522,0.0688860744616995,"5500 MARGARITA DR, DALLAS TX 75232",163 HAMMERKING RD DALLAS TX 75232 ,POINT (-96.8254069 32.6790522),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9271,Dallas,Dog,-96.8194444,32.7060154,-96.8196504,32.7046844,0.0925005751627805,"3200 ALABAMA AVE, DALLAS TX 75216",3235 ALABAMA AVE DALLAS TX 75216 ,POINT (-96.8196504 32.7046844),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9272,Dallas,Dog,-96.8128898,32.7251843,-96.8134339,32.7255938,0.0424350001662305,"1830 MARYLAND AVE, DALLAS TX 75216",1819 MARYLAND AVE DALLAS TX 75216 ,POINT (-96.8134339 32.7255938),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9273,Dallas,Dog,-96.8124695,32.8016326,-96.8197381,32.8174665,1.17024448415402,"3505 MAPLE AVE, DALLAS TX 75219",4605 CEDAR SPRINGS RD 233DALLAS TX 75219 ,POINT (-96.8197381 32.8174665),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9274,Dallas,Dog,-96.85036,32.7894763,-96.8530413,32.7897979,0.15763481545053,"1900 LEATH ST, DALLAS TX 75212",1971 LEATH ST DALLAS TX 75212 ,POINT (-96.8530413 32.7897979),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9275,Dallas,Dog,-96.794093,32.959604,-96.7926958,32.9653516,0.404312388233857,"15000 NEDRA WAY, DALLAS TX 75248",15856 NEDRA WAY DALLAS TX 75248 ,POINT (-96.7926958 32.9653516),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9276,Dallas,Dog,-96.909229,32.7757409,-96.9093631,32.7741529,0.109707754538905,"2702 CLYMER ST, DALLAS TX 75212",2603 CLYMER ST DALLAS TX 75212 ,POINT (-96.9093631 32.7741529),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9277,Dallas,Dog,-96.8061089,32.6893242,-96.8122285,32.6880858,0.366671286752936,"4524 DE KALB AVE, DALLAS TX 75216",4597 IDAHO AVE DALLAS TX 75216 ,POINT (-96.8122285 32.6880858),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9278,Dallas,Dog,-96.8869758,32.726263,-96.8863943,32.7262613,0.0338712909169241,"4100 FALLS DR, DALLAS TX 75211",4030 FALLS DR DALLAS TX 75211 ,POINT (-96.8863943 32.7262613),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9280,Dallas,Dog,-96.8282371,32.7802232,-96.8286972,32.7810984,0.0659901557786037,"3100 PASTOR ST, DALLAS TX 75212",3127 PASTOR ST DALLAS TX 75212 ,POINT (-96.8286972 32.7810984),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9281,Dallas,Dog,-96.6864724,32.6990955,-96.6865479,32.6985188,0.0399828500257795,"1109 LAWTON DR, DALLAS TX 75217",1139 LAWTON DR DALLAS TX 75217 ,POINT (-96.6865479 32.6985188),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9282,Dallas,Dog,-96.7632585,32.7625083,-96.7629239,32.7623508,0.0223010621006166,"3700 GUARANTY ST, DALLAS TX 75215",3710 GUARANTY ST DALLAS TX 75215 ,POINT (-96.7629239 32.7623508),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,11
9283,Dallas,Dog,-96.7546495,32.7871245,-96.7542713,32.7864724,0.050039241889752,"1200 S FITZHUGH AVE, DALLAS TX 75223",1217 S FITZHUGH AVE DALLAS TX 75223 ,POINT (-96.7542713 32.7864724),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9284,Dallas,Dog,-96.7167821,32.7343845,-96.7170696,32.7335518,0.0597745667375421,"6001 LAKE JUNE PL, DALLAS TX 75217",1218 PEMBENTON HILL DALLAS TX 75217 ,POINT (-96.7170696 32.7335518),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9285,Dallas,Dog,-96.6847448,32.7289048,-96.6844671,32.7313937,0.172270757486722,"1000 GARDENVIEW DR, DALLAS TX 75217",1118 GARDENVIEW DR DALLAS TX 75217 ,POINT (-96.6844671 32.7313937),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9286,Dallas,Dog,-96.867338,32.7463535,-96.8665336,32.7473236,0.0816284913002776,"200 CLIFFDALE AVE, DALLAS TX 75211",308 CLIFFDALE AVE DALLAS TX 75211 ,POINT (-96.8665336 32.7473236),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9287,Dallas,Dog,-96.8728639,32.7901625,-96.8734989,32.790638,0.0493940978731643,"3200 ANGELINA DR, DALLAS TX 75212",4012 N WESTMORELAND RD DALLAS TX 75212 ,POINT (-96.8734989 32.790638),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9288,Dallas,Dog,-96.8449163,32.7884571,-96.8451922,32.7884479,0.0160719073669592,"1520 BAYSIDE ST, DALLAS TX 75212",1526 BAYSIDE ST DALLAS TX 75212 ,POINT (-96.8451922 32.7884479),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9289,Dallas,Dog,-96.7876989,32.7140019,-96.7871095,32.7138489,0.0359182084936485,"3300 MUNDY DR, DALLAS TX 75216",3320 MUNDY DR DALLAS TX 75216 ,POINT (-96.7871095 32.7138489),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9290,Dallas,Dog,-96.7594974,32.7090387,-96.7587463,32.7077395,0.0996492329513756,"4400 KOLLOCH DR, DALLAS TX 75216",4430 KOLLOCH DR DALLAS TX 75216 ,POINT (-96.7587463 32.7077395),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9291,Dallas,Dog,-96.7733472,32.6914746,-96.8101271,32.6966603,2.17270491523096,"5000 CORRIGAN CT, DALLAS TX 75241",1022 GRINNELL ST DALLAS TX 75216 ,POINT (-96.8101271 32.6966603),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9292,Dallas,Dog,-96.8663782,32.8125362,-96.8690145,32.7584843,3.72790152442432,"3131 HALIFAX ST, DALLAS TX 75247",2902 LOURDES ST DALLAS TX 75211 ,POINT (-96.8690145 32.7584843),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9293,Dallas,Dog,-96.8572758,32.8353588,-96.8574382,32.8357426,0.0280849033854779,"2300 GILFORD ST, DALLAS TX 75235",2307 GILFORD ST DALLAS TX 75235 ,POINT (-96.8574382 32.8357426),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9294,Dallas,Dog,-96.7954967,32.7010429,-96.7936792,32.7014168,0.108984332591155,"4000 OPAL AVE, DALLAS TX 75216",4015 BIGLOW ST DALLAS TX 75216 ,POINT (-96.7936792 32.7014168),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9295,Dallas,Dog,-96.8689238,32.7382285,-96.8692568,32.7382639,0.0195467333705044,"800 S RAVINIA DR, DALLAS TX 75211",807 S RAVINIA DR DALLAS TX 75211 ,POINT (-96.8692568 32.7382639),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9296,Dallas,Dog,-96.6847208,32.7068629,-96.6838822,32.7059098,0.0818572747003802,"8000 N NASSAU CIR, DALLAS TX 75217",8022 S NASSAU CIR DALLAS TX 75217 ,POINT (-96.6838822 32.7059098),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9297,Dallas,Dog,-96.6847292,32.7306899,-96.6844671,32.7313937,0.0508446538525177,"1100 GARDENVIEW DR, DALLAS TX 75217",1118 GARDENVIEW DR DALLAS TX 75217 ,POINT (-96.6844671 32.7313937),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9298,Dallas,Dog,-96.8714773,32.7247091,-96.87302,32.7242739,0.0947328183760952,"3031 POINSETTIA DR, DALLAS TX 75211",3130 POINSETTIA DR DALLAS TX 75211 ,POINT (-96.87302 32.7242739),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9299,Dallas,Dog,-96.8275714,32.6647643,-96.8272072,32.6637993,0.0698035980716325,"6900 BRIERFIELD DR, DALLAS TX 75232",6929 BRIERFIELD DR DALLAS TX 75232 ,POINT (-96.8272072 32.6637993),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9300,Dallas,Dog,-96.7837734,32.7188637,-96.7831346,32.7184989,0.044907162959353,"2400 MILLERMORE ST, DALLAS TX 75216",2410 MILLERMORE ST DALLAS TX 75216 ,POINT (-96.7831346 32.7184989),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9301,Dallas,Dog,-96.8840969,32.6648708,-96.8837962,32.6634317,0.100704142022507,"6900 AMERICAN WAY, DALLAS TX 75237",6938 AMERICAN WAY DALLAS TX 75237 ,POINT (-96.8837962 32.6634317),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9302,Dallas,Dog,-96.6897991,32.7729042,-96.6900236,32.7732423,0.0267141046596655,"4100 MCNEIL ST, DALLAS TX 75227",4107 MCNEIL ST DALLAS TX 75227 ,POINT (-96.6900236 32.7732423),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9303,Dallas,Dog,-96.6897991,32.7729042,-96.689564,32.7730913,0.0188032978082628,"4100 MCNEIL ST, DALLAS TX 75227",4102 MCNEIL ST DALLAS TX 75227 ,POINT (-96.689564 32.7730913),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9304,Dallas,Dog,-96.7469131,32.7153491,-96.7456984,32.7138874,0.123097340636021,"7900 TROJAN ST, DALLAS TX 75216",7952 TROJAN ST DALLAS TX 75216 ,POINT (-96.7456984 32.7138874),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9305,Dallas,Dog,-96.7671954,32.7096993,-96.7667353,32.7105585,0.0649921239382248,"3100 LINFIELD RD, DALLAS TX 75216",3109 LINFIELD RD DALLAS TX 75216 ,POINT (-96.7667353 32.7105585),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9306,Dallas,Dog,-96.7871181,32.7031864,-96.7865656,32.7037342,0.0496101124121889,"2300 EXETER AVE, DALLAS TX 75216",2319 EXETER AVE DALLAS TX 75216 ,POINT (-96.7865656 32.7037342),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9307,Dallas,Dog,-96.820053,32.739312,-96.8206318,32.7388989,0.0441208436869785,"700 CUMBERLAND ST, DALLAS TX 75203",715 CUMBERLAND ST DALLAS TX 75203 ,POINT (-96.8206318 32.7388989),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9308,Dallas,Dog,-96.8802477,32.7854245,-96.8803182,32.78558,0.0114745017375265,"3600 BICKERS ST, DALLAS TX 75212",3635 BICKERS ST DALLAS TX 75212 ,POINT (-96.8803182 32.78558),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9310,Dallas,Dog,-96.8651302,32.6986025,-96.8512861,32.6907739,0.970434073803517,"2731 GIBBS WILLIAMS RD, DALLAS TX 75233",1915 CANELO DR RD DALLAS TX 75232 ,POINT (-96.8512861 32.6907739),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9311,Dallas,Dog,-96.6238782,32.6687639,-96.6263534,32.6709022,0.206213901024081,"12400 FOOTHILL RD, DALLAS TX 75253",12437 FOOTHILL RD DALLAS TX 75253 ,POINT (-96.6263534 32.6709022),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9312,Dallas,Dog,-96.835327,32.681046,-96.8396852,32.6824912,0.272808230831614,"5300 OAK TRL, DALLAS TX 75232",1015 BROOK VALLEY LN DALLAS TX 75232 ,POINT (-96.8396852 32.6824912),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9313,Dallas,Dog,-96.8223628,32.8163252,-96.8253903,32.821167,0.377302713745324,"2900 BRADFORD DR, DALLAS TX 75235",5121 CEDAR SPRINGS RD 107DALLAS TX 75235 ,POINT (-96.8253903 32.821167),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9314,Dallas,Dog,-96.7579517,32.7929877,-96.7582866,32.7930785,0.0204722662515745,"5006 ASH LN, DALLAS TX 75223",5000 ASH LN DALLAS TX 75223 ,POINT (-96.7582866 32.7930785),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9315,Dallas,Dog,-96.6720198,32.7299887,-96.6721025,32.7303835,0.02762874241124,"10000 MONCLOVA CT, DALLAS TX 75217",1017 MONCLOVA CT DALLAS TX 75217 ,POINT (-96.6721025 32.7303835),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9316,Dallas,Dog,-96.6511759,32.736463,-96.650324,32.7362609,0.0515331935352923,"10000 TOKOWA DR, DALLAS TX 75217",10040 TOKOWA DR DALLAS TX 75217 ,POINT (-96.650324 32.7362609),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9317,Dallas,Dog,-96.8769088,32.7807148,-96.8771698,32.7814211,0.0509877072984875,"3200 FUREY ST, DALLAS TX 75212",3506 NOMAS ST DALLAS TX 75212 ,POINT (-96.8771698 32.7814211),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9318,Dallas,Dog,-96.8753847,32.782659,-96.8762537,32.7825125,0.0515830131868101,"3400 MCBROOM ST, DALLAS TX 75212",3422 MCBROOM ST DALLAS TX 75212 ,POINT (-96.8762537 32.7825125),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9319,Dallas,Dog,-96.6523998,32.6753338,-96.6512217,32.6763242,0.0968090540270988,"9800 TEAGARDEN RD, DALLAS TX 75217",9837 TEAGARDEN RD DALLAS TX 75217 ,POINT (-96.6512217 32.6763242),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9320,Dallas,Dog,-96.6794555,32.8470047,-96.6802896,32.8462897,0.0691504064358148,"110933 CASTOLON DR, DALLAS TX 75228",10933 CASTOLON DR DALLAS TX 75228 ,POINT (-96.6802896 32.8462897),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9321,Dallas,Dog,-96.6785956,32.7314875,-96.6766345,32.7317012,0.115168291465483,"8300 NISQUALLY ST, DALLAS TX 75217",8345 NISQUALLY ST DALLAS TX 75217 ,POINT (-96.6766345 32.7317012),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9322,Dallas,Dog,-96.8722851,32.8608765,-96.8716868,32.8617545,0.0697967143736623,"3030 KENDALE DR, DALLAS TX 75220",3058 KENDALE DR DALLAS TX 75220 ,POINT (-96.8716868 32.8617545),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9323,Dallas,Dog,-96.9261757,32.743164,-96.9261338,32.742464,0.0482986765580057,"6029 VERDE WAY, DALLAS TX 75211",6028 VERDE WAY DALLAS TX 75211 ,POINT (-96.9261338 32.742464),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9324,Dallas,Dog,-96.7627047,32.754395,-96.7636828,32.7541438,0.0595268083054227,"2300 PINE ST, DALLAS TX 75215",2229 PINE ST DALLAS TX 75215 ,POINT (-96.7636828 32.7541438),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9325,Dallas,Dog,-96.5950095,32.6928366,-96.5955035,32.69306,0.0326430511172836,"800 RANCH RD, DALLAS TX 75253",807 RANCH RD DALLAS TX 75253 ,POINT (-96.5955035 32.69306),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9326,Dallas,Dog,-96.8194444,32.7060154,-96.7818794,32.6981467,2.25483521354926,"3200 ALABAMA AVE, DALLAS TX 75216",2503 KILBURN AVE DALLAS TX 75216 ,POINT (-96.7818794 32.6981467),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9327,Dallas,Dog,-96.8591548,32.8715602,-96.8569302,32.8714091,0.129785916232908,"3543 HIDALGO DR, DALLAS TX 75220",3643 HIDALGO DR DALLAS TX 75220 ,POINT (-96.8569302 32.8714091),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9328,Dallas,Dog,-96.8610268,32.8691755,-96.8599252,32.869579,0.0698371982459233,"3500 FONTANA DR, DALLAS TX 75220",3527 FONTANA DR DALLAS TX 75220 ,POINT (-96.8599252 32.869579),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9329,Dallas,Dog,-96.837926,32.7245436,-96.8381358,32.7242929,0.0211611267963415,"2200 S TYLER ST, DALLAS TX 75224",2207 S TYLER ST DALLAS TX 75224 ,POINT (-96.8381358 32.7242929),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9330,Dallas,Dog,-96.829586,32.661473,-96.8300543,32.6613161,0.0293603729911498,"7100 WAYCREST DR, DALLAS TX 75232",7109 WAYCREST DR DALLAS TX 75232 ,POINT (-96.8300543 32.6613161),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9331,Dallas,Dog,-96.6533917,32.7039285,-96.653393,32.7041045,0.0121283208600107,"600 MOSS ROSE CT, DALLAS TX 75217",603 MOSS ROSE CT DALLAS TX 75217 ,POINT (-96.653393 32.7041045),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9332,Dallas,Dog,-96.8133706,32.7075291,-96.8111317,32.7073649,0.130928196191246,"800 E CORNING AVE, DALLAS TX 75216",3103 S EWING AVE DALLAS TX 75216 ,POINT (-96.8111317 32.7073649),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9333,Dallas,Dog,-96.805333,32.739883,-96.8035139,32.7399617,0.106081106564708,"1300 CLAUDE ST, DALLAS TX 75203",1346 CLAUDE ST DALLAS TX 75203 ,POINT (-96.8035139 32.7399617),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9334,Dallas,Dog,-96.8269001,32.6658222,-96.8271654,32.6662177,0.031334925460351,"300 W CHERRY POINT DR, DALLAS TX 75232",311 W CHERRY POINT DR DALLAS TX 75232 ,POINT (-96.8271654 32.6662177),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9335,Dallas,Dog,-96.8865147,32.7091,-96.8868343,32.7087415,0.0309351242576643,"4000 KIEST VALLEY PKWY, DALLAS TX 75233",4011 KIEST VALLEY PKWY DALLAS TX 75233 ,POINT (-96.8868343 32.7087415),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9336,Dallas,Dog,-96.8711825,32.7410989,-96.8717287,32.7403671,0.0596228046121919,"500 S BARNETT AVE, DALLAS TX 75211",523 S BARNETT AVE DALLAS TX 75211 ,POINT (-96.8717287 32.7403671),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9337,Dallas,Dog,-96.8554207,32.7393025,-96.8557678,32.7383,0.0719791601617846,"700 HOLLYWOOD AVE, DALLAS TX 75208",727 HOLLYWOOD AVE DALLAS TX 75208 ,POINT (-96.8557678 32.7383),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9338,Dallas,Dog,-96.8515859,32.7393088,-96.8549301,32.7502851,0.781047083947408,"2000 W BROOKLYN AVE, DALLAS TX 75208",619 N OAK CLIFF BLVD DALLAS TX 75208 ,POINT (-96.8549301 32.7502851),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9339,Dallas,Dog,-96.6520568,32.7525681,-96.6519316,32.7519162,0.0455102410812395,"9829 BLUFFCREEK DR, DALLAS TX 75227",9832 BLUFFCREEK DR DALLAS TX 75227 ,POINT (-96.6519316 32.7519162),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9340,Dallas,Dog,-96.8249707,32.6756694,-96.8254906,32.6761925,0.0470896707561241,"200 BURRELL DR, DALLAS TX 75232",219 BURRELL DR DALLAS TX 75232 ,POINT (-96.8254906 32.6761925),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9341,Dallas,Dog,-96.8249707,32.6756694,-96.8249987,32.6757251,0.00417073861105067,"200 BURRELL DR, DALLAS TX 75232",206 BURRELL DR DALLAS TX 75232 ,POINT (-96.8249987 32.6757251),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9342,Dallas,Dog,-96.7525326,32.7946701,-96.7516347,32.7954792,0.0764188333769244,"5400 LINDSLEY AVE, DALLAS TX 75223",5432 LINDSLEY AVE DALLAS TX 75223 ,POINT (-96.7516347 32.7954792),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9343,Dallas,Dog,-96.7742232,32.6983847,-96.7743906,32.6982878,0.011820396316395,"2909 CUMMINGS ST, DALLAS TX 75216",2905 CUMMINGS ST DALLAS TX 75216 ,POINT (-96.7743906 32.6982878),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9344,Dallas,Dog,-96.649973,32.7122136,-96.6497603,32.71172,0.0362005927496074,"100 MARKS DR, DALLAS TX 75217",112 MARKS DR DALLAS TX 75217 ,POINT (-96.6497603 32.71172),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9345,Dallas,Dog,-96.7475444,32.7603892,-96.7456148,32.7581916,0.188564234294415,"4700 BRADSHAW ST, DALLAS TX 75215",3218 GARDEN LN DALLAS TX 75215 ,POINT (-96.7456148 32.7581916),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9346,Dallas,Dog,-96.6560237,32.7422593,-96.6558984,32.742266,0.00731173528502666,"9620 DALE GLADE DR, DALLAS TX 75217",9626 DALE GLADE DR DALLAS TX 75217 ,POINT (-96.6558984 32.742266),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9347,Dallas,Dog,-96.7614589,32.7629107,-96.7645602,32.750235,0.891955753514832,"3723 S MALCOLM X BLVD, DALLAS TX 75215",4415 COLONIAL AVE DALLAS TX 75215 ,POINT (-96.7645602 32.750235),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9348,Dallas,Dog,-96.6743382,32.7118424,-96.6765405,32.7128778,0.146803691205078,"100 BRIDGES ST, DALLAS TX 75217",143 BRIDGES ST DALLAS TX 75217 ,POINT (-96.6765405 32.7128778),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9349,Dallas,Dog,-96.6640964,32.738901,-96.6643758,32.7401472,0.0874036398051939,"1600 RIVERWAY DR, DALLAS TX 75217",1631 RIVERWAY DR DALLAS TX 75217 ,POINT (-96.6643758 32.7401472),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9350,Dallas,Dog,-96.67394,32.696923,-96.6731885,32.6966841,0.0467799866621777,"8500 PRAIRIE HILL LN, DALLAS TX 75217",8524 PRAIRIE HILL LN DALLAS TX 75217 ,POINT (-96.6731885 32.6966841),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9351,Dallas,Dog,-96.7747323,32.6882475,-96.7746416,32.6879967,0.0180725844003267,"5100 WATSON DR, DALLAS TX 75241",5110 WATSON DR DALLAS TX 75241 ,POINT (-96.7746416 32.6879967),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2018,12
9352,Dallas,Dog,-96.7700241,32.6591246,-96.7696216,32.6589664,0.0258712356686035,"6500 LEANING OAKS ST, DALLAS TX 75241",6510 LEANING OAKS ST DALLAS TX 75241 ,POINT (-96.7696216 32.6589664),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9353,Dallas,Dog,-96.8064388,32.7541971,-96.8065225,32.7542803,0.0075249455397197,"1215 HUTCHINS AVE, DALLAS TX 75203",1211 HUTCHINS AVE DALLAS TX 75203 ,POINT (-96.8065225 32.7542803),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9354,Dallas,Dog,-96.7099438,32.7244741,-96.7097154,32.7241722,0.0246941184029374,"700 EZEKIAL AVE, DALLAS TX 75217",658 EZEKIAL AVE DALLAS TX 75217 ,POINT (-96.7097154 32.7241722),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9355,Dallas,Dog,-96.8205107,32.7202533,-96.8008772,32.7154742,1.19018495035944,"300 E ILLINOIS AVE, DALLAS TX 75216",1567 N ATOLL DR DALLAS TX 75216 ,POINT (-96.8008772 32.7154742),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9356,Dallas,Dog,-96.9453735,32.636849,-96.945234,32.636347,0.0355356078017387,"7063 PINEBERRY RD, DALLAS TX 75249",7062 PINEBERRY RD DALLAS TX 75249 ,POINT (-96.945234 32.636347),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9357,Dallas,Dog,-96.8121826,32.7060264,-96.8119689,32.7051238,0.0634316847331916,"3200 IDAHO AVE, DALLAS TX 75216",3222 IDAHO AVE DALLAS TX 75216 ,POINT (-96.8119689 32.7051238),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9359,Dallas,Dog,-96.832835,32.846576,-96.8326564,32.8469921,0.0304979692832801,"4510 MARCH AVE, DALLAS TX 75209",4515 MARCH AVE DALLAS TX 75209 ,POINT (-96.8326564 32.8469921),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
9360,Dallas,Dog,-96.6743382,32.7118424,-96.6756111,32.7121038,0.0763118326074442,"100 BRIDGES ST, DALLAS TX 75217",123 BRIDGES ST DALLAS TX 75217 ,POINT (-96.6756111 32.7121038),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
